Person_ID,Name_Eng,Name_Chn,Index_Year/01/01 00:00,Sex,Birth_Year,Death_Year,Posting_Name_Eng,Posting_Name_Chn,Posting_First_Year,Posting_Last_Year,Posting_Type,X,Y
165975,Zhang Xiangong,張獻恭,728/01/01 00:00,M,unknown,unknown,Puning,普寧,741,959,Xian,110.551033,22.863588
165981,Zhang Zhiji,張志稽,665/01/01 00:00,M,unknown,unknown,Qingdao,清道,741,959,Xian,103.46068,32.63673
165982,Zhang Shouxin,張守信,694/01/01 00:00,M,unknown,unknown,Yuhang,餘杭,688,959,Xian,119.9406,30.27177
165982,Zhang Shouxin,張守信,694/01/01 00:00,M,unknown,unknown,Kuaiji,會稽,686,959,Xian,120.578262,30.004515
166673,Zhang Xianbi,張獻弼,740/01/01 00:00,M,unknown,unknown,Nanpu,南浦,634,959,Xian,108.373596,30.812864
166673,Zhang Xianbi,張獻弼,740/01/01 00:00,M,unknown,unknown,Nanbin,南賓,634,959,Xian,107.990898,29.834028
166753,Zhang Zong,張宗,712/01/01 00:00,M,unknown,unknown,Jinyang,晉陽,723,959,Xian,112.5121,37.709
166754,Zhang Xiu,張秀,741/01/01 00:00,M,unknown,unknown,Linfen,臨汾,643,959,Xian,111.515434,36.078037
166772,Zhang Zi,張滋,794/01/01 00:00,M,unknown,unknown,Run Zhou,潤州,624,959,Zhou,119.44429,32.20649
166824,Zhang Huan,張澣,748/01/01 00:00,M,unknown,unknown,Qu Zhou,衢州,686,959,Zhou,118.867645,28.956821
166929,Zhang Zhi,張贄,793/01/01 00:00,M,unknown,unknown,Gaoping,高平,627,959,Xian,112.919586,35.792057
167058,Zhang Youcheng,張幼誠,795/01/01 00:00,M,unknown,unknown,Sui Zhou,綏州,628,959,Zhou,110.0152,36.47754
167059,Zhang Yougong,張幼恭,795/01/01 00:00,M,unknown,unknown,Tong Zhou,同州,618,959,Zhou,109.939,34.79724
167091,Zhang Shaoyuan,張紹元,681/01/01 00:00,M,unknown,unknown,Lianshui,漣水,735,959,Xian,119.261231,33.766373
167093,Zhang Jin,張津,755/01/01 00:00,M,unknown,unknown,Xu Zhou,徐州,621,959,Zhou,117.1876831,34.26963425
167140,Zhang Yanxing,張延興,740/01/01 00:00,M,unknown,unknown,Biyang,泌陽,725,741,Xian,112.832519,32.697708
167141,Zhang Xian,張現,740/01/01 00:00,M,unknown,unknown,Fu Zhou,撫州,622,959,Zhou,116.351341,27.984781
167224,Zhang Shen,張詵,748/01/01 00:00,M,unknown,unknown,Wei Jun,魏郡,742,757,Jun Commandery,115.11642,36.418395
167418,Zhang Xin,張信,766/01/01 00:00,M,unknown,unknown,Cang Zhou,滄州,627,959,Zhou,117.0241013,38.20912552
167651,Zhang Quanna,張全納,814/01/01 00:00,M,unknown,unknown,You Zhou,幽州,618,959,Zhou,116.326,39.8768
167824,Zhang Wen,張溫,788/01/01 00:00,M,unknown,unknown,Jiang Zhou,絳州,618,959,Zhou,111.216148,35.616409
168387,Zhang Gongsu,張公素,799/01/01 00:00,M,unknown,unknown,Fanyang,范陽,769,959,Xian,115.968147,39.487221
168387,Zhang Gongsu,張公素,799/01/01 00:00,M,unknown,unknown,Beiping,北平,705,931,Xian,115.123581,38.833225
168389,Zhang Xinggong,張行恭,829/01/01 00:00,M,unknown,unknown,Jiang Zhou,絳州,618,959,Zhou,111.216148,35.616409
168389,Zhang Xinggong,張行恭,829/01/01 00:00,M,unknown,unknown,Pingyang,平陽,741,959,Xian,112.725929,25.74197
168530,Zhang Zhang,張彰,779/01/01 00:00,M,unknown,unknown,Guo Xian,虢縣,618,959,Xian,104.913358,33.39463
169196,Zhang Zhiqian,張志潛,756/01/01 00:00,M,unknown,815,Wen'an,文安,711,959,Xian,116.464562,38.864807
169223,Zhang Zhongfu,張仲甫,756/01/01 00:00,M,unknown,815,Cang Zhou,滄州,627,959,Zhou,117.0241013,38.20912552
169370,Zhang {Yanchong}??,張{言充}?,732/01/01 00:00,M,unknown,791,Beiping,北平,705,931,Xian,115.123581,38.833225
169667,Zhang Jin,張謹,643/01/01 00:00,M,unknown,702,Xiang Zhou,襄州,618,959,Zhou,112.158699,32.026524
169750,Zhang Mi,張謐,693/01/01 00:00,M,unknown,752,Ping Zhou,平州,619,959,Zhou,118.8719,39.8763
169755,Zhang Mian,張沔,719/01/01 00:00,M,unknown,778,Lulong,盧龍,619,959,Xian,118.861954,39.877323
169948,Zhang Mou,張某,708/01/01 00:00,M,unknown,767,Chao Xian,巢縣,624,959,Xian,117.864845,31.601736
170084,Zhang Huan,張歡,755/01/01 00:00,M,unknown,814,Cang Zhou,滄州,627,959,Zhou,117.0241013,38.20912552
170239,Zhang Mou,張某,682/01/01 00:00,M,unknown,741,De Zhou,德州,621,959,Zhou,116.2874069,37.45164108
170293,Zhang Shaoshi,張少師,679/01/01 00:00,M,unknown,738,Guo Zhou,虢州,618,959,Zhou,110.865379,34.527512
170417,Zhang Guozhen,張國楨,671/01/01 00:00,M,unknown,730,Qi Zhou,齊州,607,959,Zhou,117.011,36.6492
170475,Zhang An,張安,718/01/01 00:00,M,unknown,777,Ru Zhou,汝州,634,959,Zhou,112.8370209,34.16176224
176146,Zhang Dezheng,張德政,656/01/01 00:00,M,unknown,715,Yun Zhou,鄆州,634,959,Zhou,116.2825623,35.95607376
176147,Zhang Anzhi,張安之,459/01/01 00:00,M,unknown,518,Qing Zhou,青州,621,959,Zhou,118.4878,36.6869
176149,Zhang Fou,張紑,533/01/01 00:00,M,unknown,592,Ba Zhou,巴州,618,959,Zhou,106.7547607,31.84901428
176151,Zhang Xu,張煦,720/01/01 00:00,M,unknown,779,Xia Zhou,夏州,628,959,Zhou,108.9180527,37.59871674
176154,Zhang Qi,張琪,681/01/01 00:00,M,unknown,740,Jin Zhou,晉州,618,959,Zhou,111.414726,36.05806
176161,Zhang Gui,張珪,665/01/01 00:00,M,unknown,724,Huai Zhou,懷州,657,959,Zhou,112.9369888,35.08930206
176168,Zhang Wu,張嵍,739/01/01 00:00,M,unknown,798,Luoyang,洛陽,710,959,Xian,112.38263,34.665276
176174,Zhang ??,張?,758/01/01 00:00,M,unknown,817,Ying Zhou,瀛州,621,959,Zhou,116.085533,38.435699
176190,Zhang Shouli,張守禮,542/01/01 00:00,M,unknown,601,Zhongli,鍾離,624,959,Xian,117.31765,32.95737
176215,Zhang Hongzai,張弘載,653/01/01 00:00,M,unknown,712,Duan Zhou,端州,741,959,Zhou,112.453155,23.056921
176217,Zhang Ji,張績,727/01/01 00:00,M,unknown,786,Qujiang,曲江,741,959,Xian,113.603417,24.810209
176234,Zhang Hongxian,張弘顯,653/01/01 00:00,M,unknown,712,Rongcheng,戎城,741,959,Xian,111.240395,23.421976
176237,Zhang Yi,張翊,727/01/01 00:00,M,unknown,786,Xingning,興寧,628,708,Xian,107.06739,37.61552
176237,Zhang Yi,張翊,727/01/01 00:00,M,unknown,786,Wuyi,武邑,1368,1643,Xian,115.890663,37.805992
176249,Zhang Fengchu,張鳳初,727/01/01 00:00,M,unknown,786,Rong Zhou,容州,741,959,Zhou,110.551033,22.863588
176255,Zhang Bing,張冰,764/01/01 00:00,M,unknown,823,Deng Zhou,登州,692,959,Zhou,112.0809631,32.6848259
176294,Zhang Shanling,張擅齡,690/01/01 00:00,M,unknown,749,Panyu,番禺,741,959,Xian,113.287287,23.09316
176319,Zhang Cangqi,張藏器,752/01/01 00:00,M,unknown,811,Changshui,長水,657,959,Xian,111.460535,34.34468
176320,Zhang Dunqing,張敦慶,789/01/01 00:00,M,unknown,848,Yuan Zhou,袁州,621,959,Zhou,114.398954,27.791904
176324,Zhang Hao,張皓,900/01/01 00:00,M,unknown,959,Renhua,仁化,741,959,Xian,113.761619,25.132191
176341,Zhang Qi,張起,900/01/01 00:00,M,unknown,959,Duan Zhou,端州,741,959,Zhou,112.453155,23.056921
176354,Zhang Jingzhong,張景重,826/01/01 00:00,M,unknown,885,Hong Zhou,洪州,622,959,Zhou,115.89772,28.674896
176355,Zhang Yu,張焴,863/01/01 00:00,M,unknown,922,Guishan,歸善,741,959,Xian,114.404688,23.084016
176389,Zhang Yao,張燿,863/01/01 00:00,M,unknown,922,Lechang,樂昌,741,959,Xian,113.346794,25.134874
176390,Zhang Zhan,張瞻,900/01/01 00:00,M,unknown,959,Zhenyang,滇陽,741,959,Xian,113.48071,24.18237
176405,Zhang Zhongtong,張仲通,764/01/01 00:00,M,unknown,823,Chaoyang,潮陽,741,959,Xian,116.478224,23.258578
176406,Zhang Jiyan,張季延,801/01/01 00:00,M,unknown,860,Pingle,平樂,741,959,Xian,110.634869,24.642347
176406,Zhang Jiyan,張季延,801/01/01 00:00,M,unknown,860,Pingle,平樂,741,959,Xian,110.634869,24.642347
176415,Zhang Zhongwei,張仲慰,764/01/01 00:00,M,unknown,823,Lechang,樂昌,741,959,Xian,113.346794,25.134874
176417,Zhang Zhongxiong,張仲熊,764/01/01 00:00,M,unknown,823,Duan Zhou,端州,741,959,Zhou,112.453155,23.056921
176426,Zhang Zhongjian,張仲建,764/01/01 00:00,M,unknown,823,Pingle,平樂,741,959,Xian,110.634869,24.642347
176426,Zhang Zhongjian,張仲建,764/01/01 00:00,M,unknown,823,Pingle,平樂,741,959,Xian,110.634869,24.642347
176427,Zhang Su,張肅,801/01/01 00:00,M,unknown,860,Jinkang,晉康,741,959,Xian,111.721893,22.935516
176428,Zhang Jingsi,張景思,838/01/01 00:00,M,unknown,897,Yangjiang,陽江,741,959,Xian,111.958946,21.845419
176434,Zhang Zhongduan,張仲端,764/01/01 00:00,M,unknown,823,Duchang,都昌,625,959,Xian,116.340777,29.484844
176437,Zhang Zhongzong,張仲宗,764/01/01 00:00,M,unknown,823,Yixing,義興,625,959,Xian,119.814385,31.363638
176438,Zhang Jiaying,張嘉穎,801/01/01 00:00,M,unknown,860,Suichang,遂昌,711,959,Xian,119.263466,28.587894
176439,Zhang Zunye,張遵業,838/01/01 00:00,M,unknown,897,Leixiang,雷鄉,741,959,Xian,115.186172,24.060003
176442,Zhang Pu,張璞,949/01/01 00:00,M,unknown,1008,Duan Zhou,端州,741,959,Zhou,112.453155,23.056921
176444,Zhang Kefu,張可復,801/01/01 00:00,M,unknown,860,Chaoyang,潮陽,741,959,Xian,116.478224,23.258578
176446,Zhang Zhongmo,張仲謩,764/01/01 00:00,M,unknown,823,Jiangdu,江都,618,907,Xian,119.437187,32.39127
176451,Zhang Kejian,張克儉,840/01/01 00:00,M,unknown,899,Rongcheng,戎城,741,959,Xian,111.240395,23.421976
176453,Zhang Chongji,張崇紀,914/01/01 00:00,M,unknown,973,Yi Zhou,宜州,741,959,Zhou,108.655884,24.49073
176454,Zhang Rui,張瑞,951/01/01 00:00,M,unknown,1010,Renhua,仁化,741,959,Xian,113.761619,25.132191
176484,Zhang Shuao,張叔敖,801/01/01 00:00,M,unknown,860,Xin'an,信安,689,872,Xian,118.867645,28.956821
176488,Zhang Yan,張晏,838/01/01 00:00,M,unknown,897,Shao Zhou,韶州,741,959,Zhou,113.603417,24.810209
176492,Zhang Jun,張俊,838/01/01 00:00,M,unknown,897,Shao Zhou,韶州,741,959,Zhou,113.603417,24.810209
176494,Zhang Wenqi,張溫其,801/01/01 00:00,M,unknown,860,Jiang Zhou,絳州,618,959,Zhou,111.216148,35.616409
176496,Zhang Delin,張德璘,801/01/01 00:00,M,unknown,860,Taiyuan,太原,723,959,Xian,112.564827,37.87374878
176514,Zhang Zhongchu,張仲楚,764/01/01 00:00,M,unknown,823,Zhangpu,漳浦,741,959,Xian,117.610733,24.117096
176515,Zhang Du,張瀆,801/01/01 00:00,M,unknown,860,Yanchang,鹽場,741,959,Xian,109.31035,21.67265
176522,Zhang Jingtang,張敬唐,764/01/01 00:00,M,unknown,823,Shao Zhou,韶州,741,959,Zhou,113.603417,24.810209
176532,Zhang Ju,張據,727/01/01 00:00,M,unknown,786,Jinhua,金華,705,959,Xian,119.649918,29.104712
176535,Zhang Shou,張授,727/01/01 00:00,M,unknown,786,Yangchuan,陽川,741,959,Xian,110.30809,23.684715
176538,Zhang Cao,張操,727/01/01 00:00,M,unknown,786,Yi Zhou,沂州,621,959,Zhou,118.3952408,35.19797516
176546,Zhang Kegong,張克恭,764/01/01 00:00,M,unknown,823,Heyuan,河源,741,959,Xian,114.69146,23.736834
176547,Zhang Xiyu,張希虞,801/01/01 00:00,M,unknown,860,Chao Zhou,潮州,741,959,Zhou,116.636658,23.667706
176551,Zhang Kehe,張克和,764/01/01 00:00,M,unknown,823,Rongcheng,戎城,741,959,Xian,111.240395,23.421976
176556,Zhang Kerang,張克讓,764/01/01 00:00,M,unknown,823,Xin Zhou,新州,741,959,Zhou,112.225082,22.702915
176557,Zhang Lian,張璉,801/01/01 00:00,M,unknown,860,Yongshun,永順,741,959,Xian,112.263435,22.840479
176562,Zhang Gun,張衮,801/01/01 00:00,M,unknown,860,Ruhe,如和,741,959,Xian,108.128458,22.439505
176571,Zhang She,張捨,727/01/01 00:00,M,unknown,786,Jiangdu,江都,618,907,Xian,119.437187,32.39127
176572,Zhang Zhonggong,張仲恭,764/01/01 00:00,M,unknown,823,Yuan Zhou,袁州,621,959,Zhou,114.398954,27.791904
176577,Zhang Fu,張撫,727/01/01 00:00,M,unknown,786,Huai Zhou,懷州,657,959,Zhou,112.9369888,35.08930206
176579,Zhang Zhongsi,張仲嗣,764/01/01 00:00,M,unknown,823,Yongping,永平,741,959,Xian,110.910642,24.592021
176582,Zhang Bian,張抃,727/01/01 00:00,M,unknown,786,Fengcheng,豐城,622,904,Xian,115.747782,28.130882
176583,Zhang Zhongyong,張仲雍,764/01/01 00:00,M,unknown,823,Ducheng,都城,741,959,Xian,111.521431,23.242224
176588,Zhang Kai,張揩,727/01/01 00:00,M,unknown,786,Chengxiang,程鄉,741,959,Xian,116.110497,24.315781
176589,Zhang Qu,張衢,764/01/01 00:00,M,unknown,823,Gongcheng,恭城,741,959,Xian,110.821968,24.832979
176592,Zhang Fan,張璠,801/01/01 00:00,M,unknown,860,Fengchuan,封川,741,959,Xian,111.509407,23.400047
176603,Zhang Hongrang,張弘讓,653/01/01 00:00,M,unknown,712,Xun Zhou,循州,741,959,Zhou,114.404688,23.084016
176614,Zhang Hongyan,張弘衍,653/01/01 00:00,M,unknown,712,Ya Zhou,崖州,741,959,Zhou,110.423112,19.877227
176621,Zhang Deyan,張德言,596/01/01 00:00,M,unknown,655,Long Zhou,龍州,741,959,Zhou,104.8248,32.19813
176623,Zhang Renyuan,張仁愿,656/01/01 00:00,M,unknown,715,He'nan,河南府,713,959,Fu,112.38263,34.665276
176623,Zhang Renyuan,張仁愿,656/01/01 00:00,M,unknown,715,Taiyuan,太原,723,959,Zhou,112.564827,37.87374878
176623,Zhang Renyuan,張仁愿,656/01/01 00:00,M,unknown,715,Fanyang,范陽,624,768,Xian,115.968147,39.487221
176623,Zhang Renyuan,張仁愿,656/01/01 00:00,M,unknown,715,Shuofang,朔方,628,959,Xian,108.9376,38.0282
176623,Zhang Renyuan,張仁愿,656/01/01 00:00,M,unknown,715,Shuofang,朔方,628,959,Xian,108.9376,38.0282
176627,Zhang Shao,張紹,498/01/01 00:00,M,unknown,557,Lingling,零陵,741,959,Xian,111.612564,26.210339
176630,Zhang Zhen,張震,609/01/01 00:00,M,unknown,668,Lingchi,靈池,741,959,Xian,104.278229,30.568615
176635,Zhang Jiben,張繼本,646/01/01 00:00,M,unknown,705,Si Zhou,泗州,735,959,Zhou,118.468114,33.023402
176639,Zhang Chengxun,張承訓,646/01/01 00:00,M,unknown,705,Bo Zhou,博州,621,959,Zhou,115.9887,36.44774
176644,Zhang Xiaoshi,張小師,609/01/01 00:00,M,unknown,668,Zhuyang,朱陽,698,959,Xian,110.710861,34.329369
176650,Zhang Jin,張瑾,609/01/01 00:00,M,unknown,668,Wude,武德,657,959,Xian,113.140463,35.03095
176655,Zhang Yanzhi,張晏之,561/01/01 00:00,M,unknown,620,Yan Zhou,兗州,622,959,Zhou,116.8237,35.55669785
176662,Zhang Jian,張縑,746/01/01 00:00,M,unknown,805,Sui Zhou,遂州,741,959,Zhou,105.5702,30.50392
176665,Zhang Wenxi,張文禧,635/01/01 00:00,M,unknown,694,Changshu,常熟,624,959,Xian,120.733788,31.646582
176666,Zhang Mou,張某,672/01/01 00:00,M,unknown,731,Changle,昌樂,672,906,Xian,115.197624,36.077473
176667,Zhang Mou,張某,709/01/01 00:00,M,unknown,768,Hexi,河西,741,959,Xian,110.144776,35.217004
176668,Zhang Yun,張雲,746/01/01 00:00,M,unknown,805,Tongcheng,桐城,757,959,Xian,116.938606,31.05228
176669,Zhang Yu,張宇,783/01/01 00:00,M,unknown,842,Yang Zhou,揚州,626,959,Zhou,119.437187,32.39127
176673,Zhang Qian,張潛,608/01/01 00:00,M,unknown,667,Yang Zhou,揚州,626,959,Zhou,119.437187,32.39127
176673,Zhang Qian,張潛,608/01/01 00:00,M,unknown,667,Ji Zhou,冀州,741,959,Zhou,115.563812,37.565983
176673,Zhang Qian,張潛,608/01/01 00:00,M,unknown,667,Yan Zhou,兗州,622,959,Zhou,116.8237,35.55669785
176675,Zhang ?,張㝏,645/01/01 00:00,M,unknown,704,Hang Zhou,杭州,624,959,Zhou,120.168625,30.294125
176676,Zhang Pei,張沛,608/01/01 00:00,M,unknown,667,Tong Zhou,同州,618,959,Zhou,109.939,34.79724
176676,Zhang Pei,張沛,608/01/01 00:00,M,unknown,667,Fengyi,馮翊,618,959,Xian,109.9481,34.7968
176676,Zhang Pei,張沛,608/01/01 00:00,M,unknown,667,Linzi,臨淄,625,959,Xian,118.370405,36.864015
176678,Zhang Qia,張洽,608/01/01 00:00,M,unknown,667,Wei Zhou,魏州,672,922,Zhou,115.11642,36.418395
176679,Zhang You,張宥,645/01/01 00:00,M,unknown,704,Yang Zhou,揚州,626,959,Zhou,119.437187,32.39127
176679,Zhang You,張宥,645/01/01 00:00,M,unknown,704,Huayin,華陰,705,959,Xian,110.089363,34.56831
176679,Zhang You,張宥,645/01/01 00:00,M,unknown,704,Yan Zhou,兗州,622,959,Zhou,116.8237,35.55669785
176679,Zhang You,張宥,645/01/01 00:00,M,unknown,704,Chengdu,成都府,741,959,Fu,104.0779953,30.6503849
176680,Zhang Gun,張衮,682/01/01 00:00,M,unknown,741,Guo Zhou,虢州,618,959,Zhou,110.865379,34.527512
176681,Zhang Zaihua,張載華,719/01/01 00:00,M,unknown,778,Shuangliu,雙流,741,959,Xian,103.923309,30.579893
176684,Zhang She,張涉,608/01/01 00:00,M,unknown,667,Bian Zhou,汴州,621,959,Zhou,114.3525,34.7847
176685,Zhang Diao,張鵰,645/01/01 00:00,M,unknown,704,Luhun,陸渾,618,959,Xian,112.189295,34.21948
176687,Zhang Chong,張冲,608/01/01 00:00,M,unknown,667,Jiexiu,介休,627,959,Xian,111.912163,37.026474
176689,Zhang Jian,張戩,672/01/01 00:00,M,unknown,731,Jiang Zhou,江州,621,959,Zhou,115.985679,29.722364
176693,Zhang Weiyi,張惟一,746/01/01 00:00,M,unknown,805,Hua Zhou,華州,705,959,Zhou,109.7598877,34.51962662
176693,Zhang Weiyi,張惟一,746/01/01 00:00,M,unknown,805,Huayin,華陰,705,959,Xian,110.089363,34.56831
176693,Zhang Weiyi,張惟一,746/01/01 00:00,M,unknown,805,Jiangling,江陵府,622,959,Fu,112.190773,30.35044479
176698,Zhang Huiyao,張惠瑤,529/01/01 00:00,M,unknown,588,Gua Zhou,瓜州,741,959,Zhou,96.23748016,40.24054718
176699,Zhang Zuzheng,張祖政,566/01/01 00:00,M,unknown,625,Hang Zhou,杭州,624,959,Zhou,120.168625,30.294125
176700,Zhang Wu,張晤,603/01/01 00:00,M,unknown,662,Huaiyuan,懷遠,623,959,Xian,106.347572,38.552708
176708,Zhang Tong,張通,603/01/01 00:00,M,unknown,662,Cao Zhou,曹州,621,959,Zhou,115.5666,35.07399
176710,Zhang Youyi,張游藝,677/01/01 00:00,M,unknown,736,Sui Zhou,遂州,741,959,Zhou,105.5702,30.50392
176713,Zhang Tao,張綯,751/01/01 00:00,M,unknown,810,Fang Zhou,房州,618,959,Zhou,110.72715,32.058971
176716,Zhang Chou,張綢,740/01/01 00:00,M,unknown,799,Lanxi,蘭溪,621,741,Xian,115.150104,30.360456
176723,Zhang Zhen,張震,714/01/01 00:00,M,unknown,773,Hong Zhou,洪州,622,959,Zhou,115.89772,28.674896
176725,Zhang Zhijiu,張知久,606/01/01 00:00,M,unknown,665,Hong Zhou,洪州,622,959,Zhou,115.89772,28.674896
176726,Zhang Qianzhen,張拪貞,643/01/01 00:00,M,unknown,702,Ru Zhou,汝州,634,959,Zhou,112.8370209,34.16176224
176727,Zhang Wei,張威,680/01/01 00:00,M,unknown,739,Fanyang,范陽,624,768,Xian,115.968147,39.487221
176728,Zhang Ying,張應,717/01/01 00:00,M,unknown,776,Annan Duhufu,安南都護府,741,959,Duhufu,105.8382,21.0274
176728,Zhang Ying,張應,717/01/01 00:00,M,unknown,776,Luling,廬陵,682,959,Xian,114.971275,27.103239
176728,Zhang Ying,張應,717/01/01 00:00,M,unknown,776,Wu'an,武安,765,959,Xian,114.191864,36.697582
176738,Zhang Zhonglian,張仲連,754/01/01 00:00,M,unknown,813,Longxing,龍興,705,959,Xian,113.061172,33.871128
176742,Zhang Binting,張賓庭,643/01/01 00:00,M,unknown,702,Luoyang,洛陽,710,959,Xian,112.38263,34.665276
176743,Zhang Fengli,張風力,680/01/01 00:00,M,unknown,739,Fugou,扶溝,626,959,Xian,114.381271,34.060081
176745,Zhang Qi,張蘄,754/01/01 00:00,M,unknown,813,Tong Zhou,通州,618,959,Zhou,107.5001,31.22697
176754,Zhang Luke,張魯客,626/01/01 00:00,M,unknown,685,Chang'an,長安,618,907,Xian,108.9069824,34.24642181
176757,Zhang Wengxi,張翁喜,656/01/01 00:00,M,unknown,715,Chen Zhou,陳州,618,959,Zhou,114.8824,33.73398
176765,Zhang Hui,張翽,712/01/01 00:00,M,unknown,771,Ji Jun,汲郡,742,757,Jun Commandery,114.0702667,35.41038513
185188,Zhang You,張怞,824/01/01 00:00,M,unknown,883,Xia Zhou,夏州,628,959,Zhou,108.9180527,37.59871674
185555,Zhang Yunshen,張允伸,785/01/01 00:00,M,784,872,You Zhou,幽州,618,959,Zhou,116.326,39.8768
185573,Zhang Xianfu,張獻甫,736/01/01 00:00,M,735,796,Bin Zhou,邠州,713,959,Zhou,108.0779877,35.03965759
185677,Zhang Mou,張某,819/01/01 00:00,M,unknown,878,Hu Xian,鄠縣,618,959,Xian,108.603897,34.11182
185877,Zhang Mou,張某,814/01/01 00:00,M,unknown,873,Hedong,河東,741,959,Xian,110.332306,34.835129
185878,Zhang Mou,張某,802/01/01 00:00,M,unknown,861,Linjin,臨津,741,959,Xian,105.708153,31.692738
186013,Zhang Mou,張某,858/01/01 00:00,M,unknown,unknown,Yiyang,弋陽,758,959,Xian,117.421311,28.401876
186256,Zhang Xiu,張秀,674/01/01 00:00,M,unknown,733,Tan Zhou,檀州,618,959,Zhou,116.8504,40.3707
186341,Zhang Mou,張某,810/01/01 00:00,M,unknown,869,Xia Zhou,夏州,628,959,Zhou,108.9180527,37.59871674
186710,Zhang Zhen,張貞,644/01/01 00:00,M,unknown,703,Xin Zhou,信州,758,959,Zhou,117.96489,28.450691
186715,Zhang Huaidao,張懷道,657/01/01 00:00,M,unknown,716,Goushi,緱氏,761,959,Xian,112.778679,34.616016
186741,Zhang Lie,張列,686/01/01 00:00,M,unknown,745,Chen Zhou,陳州,618,959,Zhou,114.8824,33.73398
186742,Zhang Xi,張銑,649/01/01 00:00,M,unknown,708,Gui Zhou,歸州,619,959,Zhou,110.69416,30.999617
186743,Zhang Congzhi,張從質,612/01/01 00:00,M,unknown,671,Dai Zhou,代州,618,959,Zhou,112.9490433,39.06039047
186798,Zhang Ziqin,張自勤,731/01/01 00:00,M,unknown,790,Ying Zhou,郢州,643,959,Zhou,112.589256,31.169827
189392,Zhang Bozhao,張伯昭,754/01/01 00:00,M,unknown,813,Liyang,歷陽,620,959,Xian,118.361122,31.714224
189419,Zhang Zhong,張忠,661/01/01 00:00,M,unknown,720,Sanshui,三水,618,959,Xian,108.291412,35.171398
189512,Zhang Zhengfu,張正甫,752/01/01 00:00,M,751,834,Fengyi,馮翊,618,959,Xian,109.9481,34.7968
189512,Zhang Zhengfu,張正甫,752/01/01 00:00,M,751,834,He'nan,河南府,713,959,Fu,112.38263,34.665276
189512,Zhang Zhengfu,張正甫,752/01/01 00:00,M,751,834,Su Zhou,蘇州,621,959,Zhou,120.618622,31.31271
189512,Zhang Zhengfu,張正甫,752/01/01 00:00,M,751,834,Changsha,長沙,741,959,Xian,112.978134,28.198198
189512,Zhang Zhengfu,張正甫,752/01/01 00:00,M,751,834,Nanyang,南陽,705,959,Xian,112.535469,33.001678
189512,Zhang Zhengfu,張正甫,752/01/01 00:00,M,751,834,Tong Zhou,同州,618,959,Zhou,109.939,34.79724
189513,Zhang Zi,張泚,715/01/01 00:00,M,unknown,774,Su Zhou,蘇州,621,959,Zhou,120.618622,31.31271
189515,Zhang Dali,張大禮,641/01/01 00:00,M,unknown,700,Fang Zhou,坊州,619,959,Zhou,109.6133,35.57102
189517,Zhang Shi,張式,752/01/01 00:00,M,unknown,811,He'nan,河南,707,959,Xian,112.38263,34.665276
189517,Zhang Shi,張式,752/01/01 00:00,M,unknown,811,He'nan,河南府,713,959,Fu,112.38263,34.665276
189517,Zhang Shi,張式,752/01/01 00:00,M,unknown,811,Hongnong,弘農,634,959,Xian,110.865379,34.527512
189518,Zhang Yuanfu,張元夫,789/01/01 00:00,M,unknown,848,Ru Zhou,汝州,634,959,Zhou,112.8370209,34.16176224
189591,Zhang Wanfu,張萬福,716/01/01 00:00,M,715,805,Linhuai,臨淮,735,959,Xian,118.468114,33.023402
189591,Zhang Wanfu,張萬福,716/01/01 00:00,M,715,805,Liyang,歷陽,620,959,Xian,118.361122,31.714224
189591,Zhang Wanfu,張萬福,716/01/01 00:00,M,715,805,Hao Zhou,濠州,808,959,Zhou,117.640221,32.901634
189591,Zhang Wanfu,張萬福,716/01/01 00:00,M,715,805,Hao Zhou,濠州,808,959,Zhou,117.640221,32.901634
189591,Zhang Wanfu,張萬福,716/01/01 00:00,M,715,805,Shu Zhou,舒州,621,959,Zhou,116.5672,30.630346
189591,Zhang Wanfu,張萬福,716/01/01 00:00,M,715,805,Shengtang,盛唐,739,959,Xian,116.494118,31.754595
189591,Zhang Wanfu,張萬福,716/01/01 00:00,M,715,805,Lujiang,廬江,735,959,Xian,117.288353,31.253363
189591,Zhang Wanfu,張萬福,716/01/01 00:00,M,715,805,Shouchun,壽春,620,959,Xian,116.777115,32.575748
189758,Zhang ?,張㮣,672/01/01 00:00,M,unknown,731,Xu Zhou,許州,621,959,Zhou,113.8197479,34.03139114
189830,Zhang Chu,張琡,746/01/01 00:00,M,unknown,805,Dengfeng,登封,706,959,Xian,113.02462,34.455818
190224,Zhang Gui,張瓌,712/01/01 00:00,M,unknown,771,Longgang,龍岡,618,959,Xian,114.494263,37.066357
190225,Zhang Qiyan,張栖巖,675/01/01 00:00,M,unknown,734,Ping Zhou,平州,619,959,Zhou,118.8719,39.8763
190379,Zhang Quanyi,張全義,852/01/01 00:00,M,851,926,Luoyang,洛陽,710,959,Xian,112.38263,34.665276
190379,Zhang Quanyi,張全義,852/01/01 00:00,M,851,926,Luoyang,洛陽,710,959,Xian,112.38263,34.665276
190379,Zhang Quanyi,張全義,852/01/01 00:00,M,851,926,He'nan,河南府,713,959,Fu,112.38263,34.665276
190379,Zhang Quanyi,張全義,852/01/01 00:00,M,851,926,He'nan,河南府,713,959,Fu,112.38263,34.665276
